;A;B;C;DR;freq;AA;BB;CC;DDR
1661;24;14;8;14;5,69E-05;A24;B14;C8;DR14
1662;24;14;8;15;2,01E-05;A24;B14;C8;DR15
1663;24;14;8;3;8,25E-05;A24;B14;C8;DR3
1664;24;14;8;4;0,000129077;A24;B14;C8;DR4
1665;24;14;8;7;0,001893595;A24;B14;C8;DR7
1666;24;15;1;4;0,000113267;A24;B15;C1;DR4
1667;24;15;1;9;1,30E-05;A24;B15;C1;DR9
1668;24;15;12;4;1,32E-05;A24;B15;C12;DR4
1669;24;15;14;13;3,00E-05;A24;B15;C14;DR13
1670;24;15;14;15;1,60E-05;A24;B15;C14;DR15
1671;24;15;16;13;8,82E-05;A24;B15;C16;DR13
1672;24;15;16;4;1,51E-05;A24;B15;C16;DR4
1673;24;15;2;11;1,97E-05;A24;B15;C2;DR11
1674;24;15;2;3;1,52E-05;A24;B15;C2;DR3
1675;24;15;2;8;2,65E-05;A24;B15;C2;DR8
1676;24;15;3;1;0,000391547;A24;B15;C3;DR1
1677;24;15;3;10;2,52E-05;A24;B15;C3;DR10
1678;24;15;3;11;0,002616249;A24;B15;C3;DR11
1679;24;15;3;12;2,90E-05;A24;B15;C3;DR12
1680;24;15;3;13;0,002859102;A24;B15;C3;DR13
1681;24;15;3;15;0,000106563;A24;B15;C3;DR15
1682;24;15;3;3;0,00010217;A24;B15;C3;DR3
1683;24;15;3;4;0,001038307;A24;B15;C3;DR4
1684;24;15;3;7;0,00042409;A24;B15;C3;DR7
1685;24;15;3;8;0,000885911;A24;B15;C3;DR8
1686;24;15;3;9;1,83E-05;A24;B15;C3;DR9
1687;24;15;4;4;1,99E-05;A24;B15;C4;DR4
1688;24;15;4;7;1,68E-05;A24;B15;C4;DR7
1689;24;15;7;10;1,32E-05;A24;B15;C7;DR10
1690;24;15;7;13;0,001195195;A24;B15;C7;DR13
1691;24;15;7;14;2,24E-05;A24;B15;C7;DR14
1692;24;15;7;15;9,95E-06;A24;B15;C7;DR15
1693;24;15;7;4;0,000143013;A24;B15;C7;DR4
1694;24;15;7;7;4,22E-05;A24;B15;C7;DR7
1695;24;15;7;9;1,40E-05;A24;B15;C7;DR9
1696;24;18;12;11;0,000667988;A24;B18;C12;DR11
1697;24;18;12;13;8,54E-05;A24;B18;C12;DR13
1698;24;18;12;15;0,000297331;A24;B18;C12;DR15
1699;24;18;12;16;1,79E-05;A24;B18;C12;DR16
1700;24;18;12;3;0,000279568;A24;B18;C12;DR3
1701;24;18;12;4;7,06E-05;A24;B18;C12;DR4
1702;24;18;12;7;1,98E-05;A24;B18;C12;DR7
1703;24;18;2;13;1,27E-05;A24;B18;C2;DR13
1704;24;18;3;1;1,68E-05;A24;B18;C3;DR1
1705;24;18;3;11;1,00E-05;A24;B18;C3;DR11
1706;24;18;3;15;0,000218492;A24;B18;C3;DR15
1707;24;18;5;16;6,22E-07;A24;B18;C5;DR16
1708;24;18;5;3;0,00071234;A24;B18;C5;DR3
1709;24;18;5;7;0,000129987;A24;B18;C5;DR7
1710;24;18;7;1;4,51E-05;A24;B18;C7;DR1
1711;24;18;7;11;0,00015414;A24;B18;C7;DR11
1712;24;18;7;12;2,50E-05;A24;B18;C7;DR12
1713;24;18;7;13;0,000804462;A24;B18;C7;DR13
1714;24;18;7;14;0,000537356;A24;B18;C7;DR14
1715;24;18;7;15;0,000460832;A24;B18;C7;DR15
1716;24;18;7;3;2,50E-05;A24;B18;C7;DR3
1717;24;18;7;4;0,000255716;A24;B18;C7;DR4
1718;24;18;7;7;0,000229598;A24;B18;C7;DR7
1719;24;18;7;9;0,000212534;A24;B18;C7;DR9
1720;24;27;1;1;0,000487948;A24;B27;C1;DR1
1721;24;27;1;13;8,94E-05;A24;B27;C1;DR13
1722;24;27;1;14;4,46E-05;A24;B27;C1;DR14
1723;24;27;1;15;5,71E-05;A24;B27;C1;DR15
1724;24;27;1;3;0,000225166;A24;B27;C1;DR3
1725;24;27;1;4;3,12E-05;A24;B27;C1;DR4
1726;24;27;1;8;2,27E-05;A24;B27;C1;DR8
1727;24;27;15;3;1,32E-05;A24;B27;C15;DR3
1728;24;27;15;8;0,000218347;A24;B27;C15;DR8
1729;24;27;16;1;1,34E-05;A24;B27;C16;DR1
1730;24;27;2;1;0,000210842;A24;B27;C2;DR1
1731;24;27;2;11;0,000268009;A24;B27;C2;DR11
1732;24;27;2;12;3,06E-05;A24;B27;C2;DR12
1733;24;27;2;13;0,000575667;A24;B27;C2;DR13
1734;24;27;2;15;3,91E-05;A24;B27;C2;DR15
1735;24;27;2;3;0,00025714;A24;B27;C2;DR3
1736;24;27;2;4;0,001502477;A24;B27;C2;DR4
1737;24;27;2;7;9,61E-05;A24;B27;C2;DR7
1738;24;27;2;8;6,05E-05;A24;B27;C2;DR8
1739;24;27;5;1;1,26E-05;A24;B27;C5;DR1
1740;24;27;5;11;3,98E-05;A24;B27;C5;DR11
1741;24;27;5;13;1,41E-05;A24;B27;C5;DR13
1742;24;27;6;7;0,000206389;A24;B27;C6;DR7
1743;24;35;1;4;1,76E-05;A24;B35;C1;DR4
1744;24;35;12;1;3,64E-05;A24;B35;C12;DR1
1745;24;35;12;11;0,000968268;A24;B35;C12;DR11
1746;24;35;12;12;0,000136252;A24;B35;C12;DR12
1747;24;35;12;13;5,83E-05;A24;B35;C12;DR13
1748;24;35;12;14;0,001106173;A24;B35;C12;DR14
1749;24;35;12;15;0,000217217;A24;B35;C12;DR15
1750;24;35;12;16;1,42E-05;A24;B35;C12;DR16
1751;24;35;12;3;1,49E-05;A24;B35;C12;DR3
1752;24;35;12;4;0,000160529;A24;B35;C12;DR4
1753;24;35;12;7;0,000698589;A24;B35;C12;DR7
1754;24;35;12;8;7,74E-06;A24;B35;C12;DR8
1755;24;35;12;9;1,44E-05;A24;B35;C12;DR9
1756;24;35;15;13;3,12E-05;A24;B35;C15;DR13
1757;24;35;15;14;9,94E-06;A24;B35;C15;DR14
1758;24;35;15;4;8,78E-05;A24;B35;C15;DR4
1759;24;35;2;4;1,21E-05;A24;B35;C2;DR4
1760;24;35;3;16;1,34E-05;A24;B35;C3;DR16
1761;24;35;3;4;1,33E-05;A24;B35;C3;DR4
1762;24;35;4;1;0,001801111;A24;B35;C4;DR1
1763;24;35;4;10;0,000220904;A24;B35;C4;DR10
1764;24;35;4;11;0,004909329;A24;B35;C4;DR11
1765;24;35;4;12;4,28E-06;A24;B35;C4;DR12
1766;24;35;4;13;0,001900815;A24;B35;C4;DR13
1767;24;35;4;14;0,000774836;A24;B35;C4;DR14
1768;24;35;4;15;0,001154094;A24;B35;C4;DR15
1769;24;35;4;16;0,000457752;A24;B35;C4;DR16
1770;24;35;4;3;0,000588965;A24;B35;C4;DR3
1771;24;35;4;4;0,001464295;A24;B35;C4;DR4
1772;24;35;4;7;0,001549368;A24;B35;C4;DR7
1773;24;35;5;13;2,38E-05;A24;B35;C5;DR13
1774;24;35;6;13;8,63E-06;A24;B35;C6;DR13
1775;24;37;15;13;4,01E-05;A24;B37;C15;DR13
1776;24;37;15;15;1,32E-05;A24;B37;C15;DR15
1777;24;37;4;4;1,66E-06;A24;B37;C4;DR4
1778;24;37;6;1;3,38E-05;A24;B37;C6;DR1
1779;24;37;6;10;5,57E-05;A24;B37;C6;DR10
1780;24;37;6;11;0,000270271;A24;B37;C6;DR11
1781;24;37;6;13;4,43E-05;A24;B37;C6;DR13
1782;24;37;6;3;2,17E-05;A24;B37;C6;DR3
1783;24;37;6;4;0,000319177;A24;B37;C6;DR4
1784;24;37;6;8;0,000107096;A24;B37;C6;DR8
1785;24;38;12;10;1,83E-05;A24;B38;C12;DR10
1786;24;38;12;11;0,000150568;A24;B38;C12;DR11
1787;24;38;12;12;4,93E-05;A24;B38;C12;DR12
1788;24;38;12;13;0,002022776;A24;B38;C12;DR13
1789;24;38;12;14;4,30E-05;A24;B38;C12;DR14
1790;24;38;12;15;7,47E-05;A24;B38;C12;DR15
1791;24;38;12;16;2,11E-05;A24;B38;C12;DR16
1792;24;38;12;3;2,04E-05;A24;B38;C12;DR3
1793;24;38;12;4;4,50E-05;A24;B38;C12;DR4
1794;24;38;12;8;4,75E-05;A24;B38;C12;DR8
1795;24;38;12;9;7,06E-06;A24;B38;C12;DR9
1796;24;38;4;13;1,32E-05;A24;B38;C4;DR13
1797;24;38;6;11;1,47E-05;A24;B38;C6;DR11
1798;24;38;7;12;1,32E-05;A24;B38;C7;DR12
1799;24;39;12;12;2,39E-05;A24;B39;C12;DR12
1800;24;39;12;13;0,000305797;A24;B39;C12;DR13
1801;24;39;12;16;0,000503773;A24;B39;C12;DR16
1802;24;39;12;3;7,06E-06;A24;B39;C12;DR3
1803;24;39;12;4;0,000154694;A24;B39;C12;DR4
1804;24;39;12;7;1,11E-05;A24;B39;C12;DR7
1805;24;39;12;8;1,79E-05;A24;B39;C12;DR8
1806;24;39;15;16;1,40E-05;A24;B39;C15;DR16
1807;24;39;7;1;0,000296402;A24;B39;C7;DR1
1808;24;39;7;10;6,21E-06;A24;B39;C7;DR10
1809;24;39;7;11;0,000220915;A24;B39;C7;DR11
1810;24;39;7;13;7,01E-05;A24;B39;C7;DR13
1811;24;39;7;14;5,56E-05;A24;B39;C7;DR14
1812;24;39;7;15;0,000157026;A24;B39;C7;DR15
1813;24;39;7;16;0,000190668;A24;B39;C7;DR16
1814;24;39;7;4;0,000182288;A24;B39;C7;DR4
1815;24;39;7;7;0,000325297;A24;B39;C7;DR7
1816;24;39;7;8;0,001209031;A24;B39;C7;DR8
1817;24;40;15;1;1,66E-05;A24;B40;C15;DR1
1818;24;40;15;11;2,81E-05;A24;B40;C15;DR11
1819;24;40;15;14;9,07E-05;A24;B40;C15;DR14
1820;24;40;15;16;3,27E-05;A24;B40;C15;DR16
1821;24;40;15;3;0,000218045;A24;B40;C15;DR3
1822;24;40;15;4;3,13E-05;A24;B40;C15;DR4
1823;24;40;15;7;4,79E-05;A24;B40;C15;DR7
1824;24;40;15;8;1,32E-05;A24;B40;C15;DR8
1825;24;40;16;8;1,32E-05;A24;B40;C16;DR8
1826;24;40;2;1;9,33E-05;A24;B40;C2;DR1
1827;24;40;2;11;0,000638304;A24;B40;C2;DR11
1828;24;40;2;12;6,24E-05;A24;B40;C2;DR12
1829;24;40;2;13;0,000534953;A24;B40;C2;DR13
1830;24;40;2;14;4,36E-05;A24;B40;C2;DR14
1831;24;40;2;15;5,18E-05;A24;B40;C2;DR15
1832;24;40;2;16;9,52E-05;A24;B40;C2;DR16
1833;24;40;2;3;6,59E-05;A24;B40;C2;DR3
1834;24;40;2;4;0,000103943;A24;B40;C2;DR4
1835;24;40;2;7;4,61E-05;A24;B40;C2;DR7
1836;24;40;3;1;5,60E-05;A24;B40;C3;DR1
1837;24;40;3;10;8,84E-06;A24;B40;C3;DR10
1838;24;40;3;11;0,000111465;A24;B40;C3;DR11
1839;24;40;3;13;0,000213762;A24;B40;C3;DR13
1840;24;40;3;15;0,000259095;A24;B40;C3;DR15
1841;24;40;3;3;2,85E-05;A24;B40;C3;DR3
1842;24;40;3;4;0,000231721;A24;B40;C3;DR4
1843;24;40;3;7;7,93E-05;A24;B40;C3;DR7
1844;24;40;3;8;5,50E-05;A24;B40;C3;DR8
1845;24;40;3;9;3,58E-05;A24;B40;C3;DR9
1846;24;40;5;12;1,32E-05;A24;B40;C5;DR12
1847;24;40;7;11;1,35E-05;A24;B40;C7;DR11
1848;24;41;17;11;1,54E-05;A24;B41;C17;DR11
1849;24;41;17;13;0,000272813;A24;B41;C17;DR13
1850;24;41;17;3;8,98E-05;A24;B41;C17;DR3
1851;24;41;17;7;3,27E-06;A24;B41;C17;DR7
1852;24;41;17;8;1,85E-05;A24;B41;C17;DR8
1853;24;41;4;13;1,32E-05;A24;B41;C4;DR13
1854;24;41;4;4;9,40E-10;A24;B41;C4;DR4
1855;24;41;7;11;2,73E-05;A24;B41;C7;DR11
1856;24;41;7;13;3,38E-05;A24;B41;C7;DR13
1857;24;41;7;4;2,73E-05;A24;B41;C7;DR4
1858;24;42;17;15;1,32E-05;A24;B42;C17;DR15
1859;24;44;1;13;3,13E-05;A24;B44;C1;DR13
1860;24;44;12;7;3,18E-05;A24;B44;C12;DR7
1861;24;44;14;3;5,41E-05;A24;B44;C14;DR3
1862;24;44;14;4;8,13E-05;A24;B44;C14;DR4
1863;24;44;14;7;3,92E-06;A24;B44;C14;DR7
1864;24;44;14;8;9,49E-06;A24;B44;C14;DR8
1865;24;44;16;11;0,000361062;A24;B44;C16;DR11
1866;24;44;16;13;0,000211242;A24;B44;C16;DR13
1867;24;44;16;15;0,000235729;A24;B44;C16;DR15
1868;24;44;16;16;1,59E-05;A24;B44;C16;DR16
1869;24;44;16;3;3,52E-05;A24;B44;C16;DR3
1870;24;44;16;4;0,000104031;A24;B44;C16;DR4
1871;24;44;16;7;0,001323869;A24;B44;C16;DR7
1872;24;44;2;1;0,000611631;A24;B44;C2;DR1
1873;24;44;2;13;0,000185771;A24;B44;C2;DR13
1874;24;44;2;16;2,56E-05;A24;B44;C2;DR16
1875;24;44;2;3;2,88E-05;A24;B44;C2;DR3
1876;24;44;2;4;7,80E-05;A24;B44;C2;DR4
1877;24;44;2;7;5,00E-05;A24;B44;C2;DR7
1878;24;44;3;16;1,32E-05;A24;B44;C3;DR16
1879;24;44;3;3;2,57E-05;A24;B44;C3;DR3
1880;24;44;3;4;1,34E-05;A24;B44;C3;DR4
1881;24;44;3;7;1,28E-05;A24;B44;C3;DR7
1882;24;44;4;1;3,06E-05;A24;B44;C4;DR1
1883;24;44;4;11;1,88E-05;A24;B44;C4;DR11
1884;24;44;4;12;9,44E-05;A24;B44;C4;DR12
1885;24;44;4;13;6,26E-05;A24;B44;C4;DR13
1886;24;44;4;7;0,000658238;A24;B44;C4;DR7
1887;24;44;5;1;0,000185389;A24;B44;C5;DR1
1888;24;44;5;11;0,000127537;A24;B44;C5;DR11
1889;24;44;5;12;0,000232114;A24;B44;C5;DR12
1890;24;44;5;13;0,002172542;A24;B44;C5;DR13
1891;24;44;5;15;0,000327618;A24;B44;C5;DR15
1892;24;44;5;16;7,98E-05;A24;B44;C5;DR16
1893;24;44;5;3;7,95E-05;A24;B44;C5;DR3
1894;24;44;5;4;0,000504651;A24;B44;C5;DR4
1895;24;44;5;7;0,00041606;A24;B44;C5;DR7
1896;24;44;5;8;0,000198905;A24;B44;C5;DR8
1897;24;44;7;13;2,50E-05;A24;B44;C7;DR13
1898;24;44;7;15;1,54E-05;A24;B44;C7;DR15
1899;24;44;7;16;8,19E-05;A24;B44;C7;DR16
1900;24;44;7;3;1,12E-05;A24;B44;C7;DR3
1901;24;44;7;7;2,70E-05;A24;B44;C7;DR7
1902;24;44;7;8;6,62E-05;A24;B44;C7;DR8
1903;24;44;8;13;2,38E-05;A24;B44;C8;DR13
1904;24;45;16;1;0,000110288;A24;B45;C16;DR1
1905;24;45;16;10;0,00151856;A24;B45;C16;DR10
1906;24;45;16;12;5,46E-05;A24;B45;C16;DR12
1907;24;45;16;13;0,000103978;A24;B45;C16;DR13
1908;24;45;16;15;4,08E-05;A24;B45;C16;DR15
1909;24;45;16;3;0,00040488;A24;B45;C16;DR3
1910;24;45;16;4;0,000117274;A24;B45;C16;DR4
1911;24;45;16;7;0,000111471;A24;B45;C16;DR7
1912;24;45;6;13;5,37E-05;A24;B45;C6;DR13
1913;24;45;6;4;5,21E-05;A24;B45;C6;DR4
1914;24;45;6;7;3,72E-05;A24;B45;C6;DR7
1915;24;47;6;1;1,41E-05;A24;B47;C6;DR1
1916;24;47;6;10;1,77E-05;A24;B47;C6;DR10
1917;24;47;6;11;1,32E-05;A24;B47;C6;DR11
1918;24;47;6;14;2,63E-05;A24;B47;C6;DR14
1919;24;47;7;13;1,59E-05;A24;B47;C7;DR13
1920;24;49;6;1;5,88E-06;A24;B49;C6;DR1
1921;24;49;6;14;1,32E-05;A24;B49;C6;DR14
1922;24;49;7;1;0,000243069;A24;B49;C7;DR1
1923;24;49;7;10;0,00013178;A24;B49;C7;DR10
1924;24;49;7;13;0,000301687;A24;B49;C7;DR13
1925;24;49;7;15;4,60E-05;A24;B49;C7;DR15
1926;24;49;7;16;4,44E-06;A24;B49;C7;DR16
1927;24;49;7;4;0,000323065;A24;B49;C7;DR4
1928;24;49;7;7;0,000203382;A24;B49;C7;DR7
1929;24;50;12;15;0,000144764;A24;B50;C12;DR15
1930;24;50;2;1;9,64E-06;A24;B50;C2;DR1
1931;24;50;4;1;1,40E-05;A24;B50;C4;DR1
1932;24;50;4;13;2,10E-05;A24;B50;C4;DR13
1933;24;50;4;15;0,000452803;A24;B50;C4;DR15
1934;24;50;4;4;0,000165762;A24;B50;C4;DR4
1935;24;50;4;8;8,92E-06;A24;B50;C4;DR8
1936;24;50;6;1;3,74E-05;A24;B50;C6;DR1
1937;24;50;6;10;1,31E-05;A24;B50;C6;DR10
1938;24;50;6;11;0,00013301;A24;B50;C6;DR11
1939;24;50;6;12;0,000187009;A24;B50;C6;DR12
1940;24;50;6;13;0,000193795;A24;B50;C6;DR13
1941;24;50;6;15;6,47E-05;A24;B50;C6;DR15
1942;24;50;6;3;0,000120494;A24;B50;C6;DR3
1943;24;50;6;4;0,001276964;A24;B50;C6;DR4
1944;24;50;6;7;0,001688849;A24;B50;C6;DR7
1945;24;50;7;7;1,68E-05;A24;B50;C7;DR7
1946;24;51;1;1;0,000168482;A24;B51;C1;DR1
1947;24;51;1;11;7,61E-05;A24;B51;C1;DR11
1948;24;51;1;13;0,000163818;A24;B51;C1;DR13
1949;24;51;1;16;3,84E-05;A24;B51;C1;DR16
1950;24;51;1;3;1,92E-05;A24;B51;C1;DR3
1951;24;51;1;4;1,13E-05;A24;B51;C1;DR4
1952;24;51;1;7;2,43E-05;A24;B51;C1;DR7
1953;24;51;1;8;1,13E-05;A24;B51;C1;DR8
1954;24;51;1;9;1,97E-05;A24;B51;C1;DR9
1955;24;51;12;11;5,06E-05;A24;B51;C12;DR11
1956;24;51;12;12;1,32E-05;A24;B51;C12;DR12
1957;24;51;14;1;2,23E-05;A24;B51;C14;DR1
1958;24;51;14;11;0,000539095;A24;B51;C14;DR11
1959;24;51;14;13;0,000106986;A24;B51;C14;DR13
1960;24;51;14;14;1,83E-05;A24;B51;C14;DR14
1961;24;51;14;15;4,91E-05;A24;B51;C14;DR15
1962;24;51;14;16;7,61E-05;A24;B51;C14;DR16
1963;24;51;14;3;4,89E-05;A24;B51;C14;DR3
1964;24;51;14;4;0,000295527;A24;B51;C14;DR4
1965;24;51;14;7;2,69E-05;A24;B51;C14;DR7
1966;24;51;14;8;2,76E-05;A24;B51;C14;DR8
1967;24;51;15;1;3,71E-05;A24;B51;C15;DR1
1968;24;51;15;11;0,000214787;A24;B51;C15;DR11
1969;24;51;15;12;0,000126116;A24;B51;C15;DR12
1970;24;51;15;13;0,000302979;A24;B51;C15;DR13
1971;24;51;15;14;0,000100257;A24;B51;C15;DR14
1972;24;51;15;15;0,000782667;A24;B51;C15;DR15
1973;24;51;15;4;0,000242063;A24;B51;C15;DR4
1974;24;51;15;7;5,28E-05;A24;B51;C15;DR7
1975;24;51;15;8;1,59E-05;A24;B51;C15;DR8
1976;24;51;15;9;8,35E-05;A24;B51;C15;DR9
1977;24;51;16;1;3,20E-05;A24;B51;C16;DR1
1978;24;51;16;11;9,93E-05;A24;B51;C16;DR11
1979;24;51;16;12;1,51E-05;A24;B51;C16;DR12
1980;24;51;16;13;4,31E-05;A24;B51;C16;DR13
1981;24;51;16;15;1,87E-05;A24;B51;C16;DR15
1982;24;51;16;4;0,000467175;A24;B51;C16;DR4
1983;24;51;16;7;0,000122121;A24;B51;C16;DR7
1984;24;51;2;1;2,71E-05;A24;B51;C2;DR1
1985;24;51;2;11;4,16E-05;A24;B51;C2;DR11
1986;24;51;2;13;9,49E-05;A24;B51;C2;DR13
1987;24;51;2;14;3,30E-05;A24;B51;C2;DR14
1988;24;51;2;15;2,40E-05;A24;B51;C2;DR15
1989;24;51;2;16;5,90E-06;A24;B51;C2;DR16
1990;24;51;2;4;0,000535621;A24;B51;C2;DR4
1991;24;51;2;7;0,000249669;A24;B51;C2;DR7
1992;24;51;2;8;3,81E-05;A24;B51;C2;DR8
1993;24;51;3;4;1,88E-05;A24;B51;C3;DR4
1994;24;51;5;1;5,39E-05;A24;B51;C5;DR1
1995;24;51;5;11;0,000522109;A24;B51;C5;DR11
1996;24;51;5;16;8,79E-06;A24;B51;C5;DR16
1997;24;51;5;3;0,000110679;A24;B51;C5;DR3
1998;24;51;5;7;9,48E-06;A24;B51;C5;DR7
1999;24;51;5;8;1,56E-09;A24;B51;C5;DR8
2000;24;51;7;1;1,44E-05;A24;B51;C7;DR1
2001;24;51;7;13;0,000146662;A24;B51;C7;DR13
2002;24;51;7;3;5,86E-05;A24;B51;C7;DR3
2003;24;52;12;15;0,000378676;A24;B52;C12;DR15
2004;24;52;15;4;6,70E-05;A24;B52;C15;DR4
2005;24;53;12;8;1,32E-05;A24;B53;C12;DR8
2006;24;53;4;1;9,03E-06;A24;B53;C4;DR1
2007;24;53;4;11;5,56E-05;A24;B53;C4;DR11
2008;24;53;4;13;0,000150129;A24;B53;C4;DR13
2009;24;53;4;3;0,000311053;A24;B53;C4;DR3
2010;24;53;4;7;2,13E-05;A24;B53;C4;DR7
2011;24;54;1;1;2,63E-05;A24;B54;C1;DR1
2012;24;55;1;13;1,55E-05;A24;B55;C1;DR13
2013;24;55;1;16;1,32E-05;A24;B55;C1;DR16
2014;24;55;3;1;1,71E-06;A24;B55;C3;DR1
2015;24;55;3;11;5,06E-05;A24;B55;C3;DR11
2016;24;55;3;13;4,90E-05;A24;B55;C3;DR13
2017;24;55;3;14;0,000210772;A24;B55;C3;DR14
2018;24;55;3;15;1,78E-05;A24;B55;C3;DR15
2019;24;55;3;16;3,76E-05;A24;B55;C3;DR16
2020;24;55;3;4;8,50E-05;A24;B55;C3;DR4
2021;24;55;3;7;0,000103181;A24;B55;C3;DR7
2022;24;55;3;8;2,63E-05;A24;B55;C3;DR8
2023;24;55;5;14;9,21E-05;A24;B55;C5;DR14
2024;24;56;1;1;4,20E-05;A24;B56;C1;DR1
2025;24;56;1;11;7,55E-05;A24;B56;C1;DR11
2026;24;56;1;13;1,39E-05;A24;B56;C1;DR13
2027;24;56;1;8;2,21E-05;A24;B56;C1;DR8
2028;24;56;4;7;1,32E-05;A24;B56;C4;DR7
2029;24;57;12;13;2,21E-05;A24;B57;C12;DR13
2030;24;57;18;15;6,52E-05;A24;B57;C18;DR15
2031;24;57;5;4;3,85E-05;A24;B57;C5;DR4
2032;24;57;6;10;1,52E-05;A24;B57;C6;DR10
2033;24;57;6;11;0,000100891;A24;B57;C6;DR11
2034;24;57;6;12;4,13E-05;A24;B57;C6;DR12
2035;24;57;6;3;1,46E-05;A24;B57;C6;DR3
2036;24;57;6;4;3,72E-05;A24;B57;C6;DR4
2037;24;57;6;7;0,000753867;A24;B57;C6;DR7
2038;24;57;6;8;1,48E-05;A24;B57;C6;DR8
2039;24;57;7;10;7,76E-06;A24;B57;C7;DR10
2040;24;57;7;13;0,000754241;A24;B57;C7;DR13
2041;24;57;7;16;2,09E-05;A24;B57;C7;DR16
2042;24;57;7;3;8,09E-05;A24;B57;C7;DR3
2043;24;57;7;7;0,000463211;A24;B57;C7;DR7
2044;24;57;7;8;3,88E-05;A24;B57;C7;DR8
2045;24;58;3;11;7,24E-05;A24;B58;C3;DR11
2046;24;58;3;3;7,54E-05;A24;B58;C3;DR3
2047;24;58;3;4;0,000152395;A24;B58;C3;DR4
2048;24;58;3;8;1,19E-05;A24;B58;C3;DR8
2049;24;58;7;11;0,000159207;A24;B58;C7;DR11
2050;24;58;7;15;4,66E-05;A24;B58;C7;DR15
2051;24;58;7;3;6,80E-06;A24;B58;C7;DR3
2052;24;58;7;4;4,84E-05;A24;B58;C7;DR4
2053;24;58;7;7;0,000209015;A24;B58;C7;DR7
2054;24;58;7;8;2,37E-05;A24;B58;C7;DR8
2055;24;7;12;8;0,000101727;A24;B7;C12;DR8
2056;24;7;15;4;6,23E-05;A24;B7;C15;DR4
2057;24;7;15;7;2,65E-05;A24;B7;C15;DR7
2058;24;7;16;12;4,75E-06;A24;B7;C16;DR12
2059;24;7;2;15;1,19E-05;A24;B7;C2;DR15
2060;24;7;7;1;0,000357027;A24;B7;C7;DR1
2061;24;7;7;11;0,000302632;A24;B7;C7;DR11
2062;24;7;7;12;6,78E-05;A24;B7;C7;DR12
2063;24;7;7;13;0,000749987;A24;B7;C7;DR13
2064;24;7;7;14;0,000449452;A24;B7;C7;DR14
2065;24;7;7;15;0,004163277;A24;B7;C7;DR15
2066;24;7;7;16;0,000584292;A24;B7;C7;DR16
2067;24;7;7;3;3,51E-05;A24;B7;C7;DR3
2068;24;7;7;4;0,000681123;A24;B7;C7;DR4
2069;24;7;7;7;0,000431968;A24;B7;C7;DR7
2070;24;7;7;8;0,000339053;A24;B7;C7;DR8
2071;24;7;7;9;2,78E-05;A24;B7;C7;DR9
2072;24;73;15;4;6,05E-05;A24;B73;C15;DR4
2073;24;78;16;13;1,41E-05;A24;B78;C16;DR13
2074;24;78;6;13;1,32E-05;A24;B78;C6;DR13
2075;24;8;16;3;1,33E-05;A24;B8;C16;DR3
2076;24;8;3;11;3,98E-05;A24;B8;C3;DR11
2077;24;8;3;13;0,000474614;A24;B8;C3;DR13
2078;24;8;3;16;2,80E-05;A24;B8;C3;DR16
2079;24;8;4;3;1,32E-05;A24;B8;C4;DR3
2080;24;8;7;1;0,000111214;A24;B8;C7;DR1
2081;24;8;7;11;5,58E-05;A24;B8;C7;DR11
2082;24;8;7;13;0,000221471;A24;B8;C7;DR13
2083;24;8;7;15;0,00013138;A24;B8;C7;DR15
2084;24;8;7;16;2,89E-05;A24;B8;C7;DR16
2085;24;8;7;3;0,004557701;A24;B8;C7;DR3
2086;24;8;7;7;0,000270884;A24;B8;C7;DR7
2087;24;82;3;11;1,32E-05;A24;B82;C3;DR11
2088;25;13;6;7;4,44E-05;A25;B13;C6;DR7
2089;25;14;2;4;1,15E-05;A25;B14;C2;DR4
2090;25;14;6;7;3,64E-05;A25;B14;C6;DR7
2091;25;14;8;1;4,08E-05;A25;B14;C8;DR1
2092;25;14;8;13;9,34E-05;A25;B14;C8;DR13
2093;25;15;14;10;1,32E-05;A25;B15;C14;DR10
2094;25;15;3;1;0,000229506;A25;B15;C3;DR1
2095;25;15;3;11;7,19E-05;A25;B15;C3;DR11
2096;25;15;3;13;0,000811222;A25;B15;C3;DR13
2097;25;15;3;15;4,11E-05;A25;B15;C3;DR15
2098;25;15;3;3;4,87E-07;A25;B15;C3;DR3
2099;25;15;3;7;0,00172974;A25;B15;C3;DR7
2100;25;15;3;8;0,000118741;A25;B15;C3;DR8
2101;25;18;12;1;0,000732267;A25;B18;C12;DR1
2102;25;18;12;11;0,000120235;A25;B18;C12;DR11
2103;25;18;12;13;3,72E-05;A25;B18;C12;DR13
2104;25;18;12;14;8,44E-05;A25;B18;C12;DR14
2105;25;18;12;15;0,003623251;A25;B18;C12;DR15
2106;25;18;12;16;0,000133147;A25;B18;C12;DR16
2107;25;18;12;3;7,11E-05;A25;B18;C12;DR3
2108;25;18;12;4;0,000775337;A25;B18;C12;DR4
2109;25;18;12;7;0,000322552;A25;B18;C12;DR7
2110;25;18;5;3;3,49E-05;A25;B18;C5;DR3
2111;25;18;7;15;1,30E-05;A25;B18;C7;DR15
2112;25;18;7;4;2,84E-05;A25;B18;C7;DR4
2113;25;27;1;1;2,34E-05;A25;B27;C1;DR1
2114;25;27;15;4;1,32E-05;A25;B27;C15;DR4
2115;25;27;2;11;1,87E-05;A25;B27;C2;DR11
2116;25;27;2;4;2,64E-05;A25;B27;C2;DR4
